scenario,policy,metric,n_replications,mean,sd,ci95_low,ci95_high,unit
high_demand,fixed,service_time_hours,30,39.5999999999999,0.0,39.5999999999999,39.5999999999999,hours
high_demand,fixed,depot_unloading_time_hours,30,5.999999999999998,0.0,5.999999999999998,5.999999999999998,hours
high_demand,fixed,turnaround_time_hours,30,1.5,0.0,1.5,1.5,hours
high_demand,fixed,idling_time_hours,30,45.5999999999999,0.0,45.5999999999999,45.5999999999999,hours
high_demand,fixed,collection_trips,30,18.0,0.0,18.0,18.0,count
high_demand,fixed,collection_stops,30,295.46666666666664,0.9371024061116425,295.11674687745375,295.81658645587953,count
high_demand,fixed,wasted_pickups,30,0.0,0.0,0.0,0.0,count
high_demand,fixed,base_driving_fuel_l,30,229.98614999999992,0.9290217432777016,229.63924757987832,230.33305242012153,litres
high_demand,fixed,traffic_fuel_penalty_l,30,31.701528750000016,0.39998709188749426,31.5521711152652,31.85088638473483,litres
high_demand,fixed,payload_fuel_penalty_l,30,17.38588916558024,0.17848054305423267,17.319243435511872,17.45253489564861,litres
high_demand,fixed,driving_fuel_l,30,279.0735679155802,1.2988633521098096,278.58856436909224,279.5585714620682,litres
high_demand,fixed,collection_idle_fuel_l,30,118.80000000000061,0.0,118.80000000000061,118.80000000000061,litres
high_demand,fixed,depot_idle_fuel_l,30,18.0,0.0,18.0,18.0,litres
high_demand,fixed,fuel_l,30,415.8735679155808,1.29886335210981,415.3885643690928,416.35857146206877,litres
high_demand,fixed,co2_kg,30,1114.5411620137565,3.480953783654288,1113.2413525091688,1115.8409715183443,kg
high_demand,fixed,collected_kg,30,145755.85628308344,561.4721926111152,145546.19912074343,145965.51344542345,kg
high_demand,fixed,mean_fill_at_collection_pct,30,91.35333249263405,0.25522446256760867,91.25803011206052,91.44863487320758,%
high_demand,fixed,truck_utilization_pct,30,89.97275079202679,0.3465877732167382,89.84333279058234,90.10216879347124,%
high_demand,fixed,unserved_required_bins,30,1.5333333333333334,0.9371024061116427,1.1834135441204647,1.8832531225462021,count
high_demand,fixed,inspection_events,30,12.433333333333334,3.692334401612797,11.054593008808068,13.8120736578586,count
high_demand,fixed,routing_fallbacks,30,0.0,0.0,0.0,0.0,count
high_demand,fixed,overflow_incidents_post_warmup,30,62.666666666666664,4.801819578489785,60.873637768453385,64.45969556487994,count
high_demand,fixed,overflow_bin_hours_post_warmup,30,515.8666666666667,72.59226392398294,488.7602698362878,542.9730634970456,bin-hours
high_demand,fixed,overflow_spilled_kg_post_warmup,30,3006.7030732414114,527.2769516616582,2809.8146237198443,3203.5915227629785,kg
high_demand,fixed,distance_km_post_warmup,30,511.08033333333316,2.0644927628393575,510.30943906639624,511.8512276002701,km
high_demand,fixed,travel_time_hours_post_warmup,30,16.472671759259274,0.10640160432547445,16.432940747243237,16.512402771275312,hours
high_demand,fixed,service_time_hours_post_warmup,30,39.5999999999999,0.0,39.5999999999999,39.5999999999999,hours
high_demand,fixed,depot_unloading_time_hours_post_warmup,30,5.999999999999998,0.0,5.999999999999998,5.999999999999998,hours
high_demand,fixed,turnaround_time_hours_post_warmup,30,1.5,0.0,1.5,1.5,hours
high_demand,fixed,idling_time_hours_post_warmup,30,45.5999999999999,0.0,45.5999999999999,45.5999999999999,hours
high_demand,fixed,collection_trips_post_warmup,30,18.0,0.0,18.0,18.0,count
high_demand,fixed,collection_stops_post_warmup,30,295.46666666666664,0.9371024061116425,295.11674687745375,295.81658645587953,count
high_demand,fixed,wasted_pickups_post_warmup,30,0.0,0.0,0.0,0.0,count
high_demand,fixed,base_driving_fuel_l_post_warmup,30,229.98614999999992,0.9290217432777016,229.63924757987832,230.33305242012153,litres
high_demand,fixed,traffic_fuel_penalty_l_post_warmup,30,31.701528750000016,0.39998709188749426,31.5521711152652,31.85088638473483,litres
high_demand,fixed,payload_fuel_penalty_l_post_warmup,30,17.38588916558024,0.17848054305423267,17.319243435511872,17.45253489564861,litres
high_demand,fixed,driving_fuel_l_post_warmup,30,279.0735679155802,1.2988633521098096,278.58856436909224,279.5585714620682,litres
high_demand,fixed,collection_idle_fuel_l_post_warmup,30,118.80000000000061,0.0,118.80000000000061,118.80000000000061,litres
high_demand,fixed,depot_idle_fuel_l_post_warmup,30,18.0,0.0,18.0,18.0,litres
high_demand,fixed,fuel_l_post_warmup,30,415.8735679155808,1.29886335210981,415.3885643690928,416.35857146206877,litres
high_demand,fixed,co2_kg_post_warmup,30,1114.5411620137565,3.480953783654288,1113.2413525091688,1115.8409715183443,kg
high_demand,fixed,collected_kg_post_warmup,30,145755.85628308344,561.4721926111152,145546.19912074343,145965.51344542345,kg
high_demand,fixed,mean_fill_at_collection_pct_post_warmup,30,91.35333249263405,0.25522446256760867,91.25803011206052,91.44863487320758,%
high_demand,fixed,truck_utilization_pct_post_warmup,30,89.97275079202679,0.3465877732167382,89.84333279058234,90.10216879347124,%
high_demand,fixed,unserved_required_bins_post_warmup,30,1.5333333333333334,0.9371024061116427,1.1834135441204647,1.8832531225462021,count
high_demand,fixed,inspection_events_post_warmup,30,12.433333333333334,3.692334401612797,11.054593008808068,13.8120736578586,count
high_demand,fixed,routing_fallbacks_post_warmup,30,0.0,0.0,0.0,0.0,count
high_demand,fixed,uncollected_kg_at_horizon,30,14729.989414201224,171.57575874070386,14665.921972968517,14794.05685543393,kg
